file,group,start,end,th_mean,th_std,speed,voltage,sp_max,acc_max,current,rpm_mean,rpm_min,motor_top_pct,motor_bottom_pct,shake_err_roll,shake_err_pitch,shake_err_yaw,shake_gyro_roll,shake_gyro_pitch,shake_gyro_yaw,shake_sp_roll,shake_sp_pitch,shake_sp_yaw,high_gyro_roll,high_gyro_pitch,high_gyro_yaw,high_raw_roll,high_raw_pitch,high_raw_yaw,high_D_roll,high_D_pitch,D_roll,D_pitch,shake_combined,shake_peak,shake_peak_t,shake_time_gt8,raw_hf,gyro_hf,D_hf,motor1_rpm,motor2_rpm,motor3_rpm,motor4_rpm
LOG00011,Idle 35,9.5,10.0,27.68616600790514,1.124048268532442,38.27390869952818,24.28614624505929,79.0,1.6331907865381663,4.229644268774703,12462.380011293055,8114.285714285715,0.0,0.0,1.343959306555177,1.1843702013315458,0.6961579099155292,1.2908202973778264,1.0524368311080223,0.7150232579816135,0.566025450001095,0.4785415573319825,0.42446902679943427,0.3000492780976233,0.33897408169871734,0.28998640049102725,4.298843771244749,5.527356075650457,5.653142063572542,1.0441018693264001,1.5492411761662332,3.5209704914385505,3.7669249156517712,1.2666805815750077,2.009564937461711,9.928964,0.0,5.195823263209691,0.3103895991707497,1.3210406760315556,8895.511010728402,13101.722190852624,14164.285714285714,13688.001129305476
LOG00011,Idle 35,23.0,23.5,29.213438735177863,0.8118546285796655,26.24275295492693,23.998102766798418,51.0,1.51933997355125,4.613636363636363,12927.336250705814,10871.42857142857,0.0,0.0,0.6149147894456612,1.0255199703235942,0.6511288330098958,0.6139935998304832,1.1188448216506073,0.6484465908154335,0.21400733625942234,0.8623809821589508,0.013729982014372378,0.2813203422903762,0.30653712970533004,0.24137683574089466,6.138710377836494,5.857641841836009,3.7223165499421986,1.00893432476657,1.381877071280096,2.0946006250968527,4.0125790352133865,0.8455209659764525,1.3400377124812304,23.00977,0.0,5.349497594732891,0.27771023490120267,1.2098621226862651,13692.631281761718,12588.622247317899,11567.221908526255,13860.869565217392
LOG00011,Idle 35,22.5,23.0,31.018145956607498,5.28585120794214,21.597722832529332,23.95483234714004,63.0,2.2554474689892188,5.600276134122288,13348.781346858268,9971.42857142857,0.0,0.0,1.1398763656614044,1.1971750353260402,0.612850748039754,1.1728905801647869,1.4258929596101084,0.6435397190341323,0.5856274265632572,1.0814307900907492,0.21701254123972027,0.41052939300844543,0.39097779688158785,0.22783222146685037,3.6868598629624723,3.699967052865693,3.3838106785742084,1.7592773138160827,2.078537562356088,4.275751545874863,5.684332597664201,1.1688768528380902,1.7281506825656519,22.758168,0.0,3.593181809568791,0.3527537107372899,1.9255356482071584,13831.501831501833,13359.481544096929,12010.200056353904,14193.941955480415
LOG00011,Idle 35,14.5,15.0,32.91045364891519,0.3058102557892018,42.391249343080375,24.085818540433927,90.0,1.7029339044437553,5.760788954635108,14243.871513102282,12242.857142857143,0.0,0.0,1.2129738937858667,0.9829228977558951,0.9630031920404957,1.2966540297715723,0.947583856763542,1.0508905271889613,0.8216648252309622,0.4561268037658461,0.6950737776817921,0.2867744715464921,0.4007803772378941,0.24941305344448228,1.912943339384796,2.833816943916869,3.903619667763797,0.9978658821126829,1.8428883757131151,3.8299659336937237,3.808016044253738,1.1039572206247152,1.6244755410409983,14.993922,0.0,2.996003849679288,0.31888941632809475,1.481886278366705,12883.375598760214,14959.34065934066,14311.073541842774,14821.696252465483
LOG00011,Idle 35,30.5,31.0,34.20591715976332,0.9087588784996246,68.81432145761822,23.79715976331361,114.0,2.5152189981506257,6.768560157790928,14361.073541842772,8385.714285714286,0.0,0.0,3.3973534568755914,2.1204222707912406,1.2588949020611846,3.3519228009157898,2.0594804485720246,1.1450439848028304,0.55373607197183,0.4043890892127897,0.5078514788468023,0.4271587680835457,0.4958363780984741,0.33457816615156954,2.1345172001524295,2.429311144271369,5.985383781663197,2.188860812210733,2.8208695819886627,9.47018575034073,8.357165133762663,2.831801645367487,5.517607495484783,30.831065,0.0,3.927787134728852,0.4243665382118829,2.524719474894262,9553.198083967316,15965.849535080304,16511.77796562412,15413.468582699352
LOG00011,Idle 35,8.5,9.0,32.7414201183432,0.12170855927977295,52.330090650497446,24.35599605522682,66.0,1.8602376267193794,5.797495069033531,14290.011270780502,11671.42857142857,0.0,0.0,1.2106187312565502,1.375738195039726,0.9008907722278171,1.1613297527650006,1.5383329051804755,0.7730799515345518,1.0275802118730821,1.1104713963478923,0.6552215218655486,0.3280249019562203,0.37707706120109713,0.24949505615022996,3.8003222643868724,2.4827308336869915,4.951563188943411,1.4341272614666465,2.0285371688131963,3.6679216070122567,4.494353239940636,1.2958111926049225,1.8196315531854546,8.726084,0.0,3.8783321037027467,0.3225085163892835,1.7566564899459542,12063.877148492533,14722.654268808115,15117.216117216118,15256.29754860524
LOG00011,Idle 35,7.5,8.0,31.662721893491128,0.8827353978499566,51.142335423593224,24.26029585798817,38.0,1.7062497652493829,5.556489151873767,13917.032967032968,11371.42857142857,0.0,0.0,1.2065951773326056,1.2662593769711674,0.6701999053916979,1.2946439201482058,1.2144057197996683,0.6958358598036946,0.7099298446377061,0.8037076939666372,0.46555255006833185,0.3131358378210291,0.33876499745091854,0.251883610431531,3.220942855617422,3.0798701765443037,4.241504816628139,1.2028185029540606,1.4279603999481936,3.543753011192971,4.090687938556409,1.2367871142055344,1.8270887335006165,7.68302,0.0,3.552015216418216,0.30345847032162515,1.3201975713636298,12007.523245984785,14780.867850098619,14658.83347421809,14220.907297830374
LOG00011,Idle 35,21.0,21.5,34.04328063241107,1.720638585696986,30.62381986575486,23.93865612648221,111.0,2.132233034441893,6.243280632411066,14577.759740259742,11514.285714285714,0.0,0.0,1.1031656358038688,1.4421612021612724,0.8894118426064477,1.122822890180403,1.4064487994118178,1.140877205553043,0.7992045559536904,0.8669777532753798,0.9787095733945873,0.3788654209446588,0.4263259082638617,0.2827940725467841,2.804370618960547,3.8344072526813378,5.000670630799463,1.7160884302352268,2.4486879354347,3.8084055153265863,5.787576991352257,1.2839009605568885,1.8020186282311998,21.396561,0.0,3.982205431903478,0.36754377277279326,2.1143594899556053,12790.767927724448,14434.669678147939,15049.378881987579,16036.222473178996
LOG00011,Idle 35,37.5,38.0,35.765088757396455,2.380721415785086,24.279731394084237,23.82437869822485,79.0,2.318737278823711,6.730591715976331,15140.779092702169,13071.42857142857,0.0,0.0,1.877310803867614,1.8602183021221508,0.7156655347475686,1.9707833338273377,1.9985317636585325,0.8106859582588517,0.7318293238304348,0.7317459044716899,0.5979231133044967,0.3684109761691735,0.4248781962890447,0.27481158725763427,1.916638689692371,2.8433453291179704,5.059969179891925,1.6721802071564351,2.4015643476024295,6.312537226246006,6.229027930153718,1.8687840947884122,4.709965720955195,37.500696,0.0,3.5289944095969146,0.3613721708224618,2.069262907520552,14345.054945054944,14972.30205691744,14869.258946182024,16376.500422654268
LOG00011,Idle 35,31.5,32.0,30.147140039447727,2.19453479008331,26.6663284144586,23.89733727810651,43.0,1.9455131212829762,4.755207100591717,13207.29078613694,9214.285714285714,0.0,0.0,1.4244461796551195,1.657313359885848,0.6220989648949041,1.5047781012771402,1.6803052935041491,0.6098418123666235,0.4047233701579916,0.4555992945255342,0.3206465270208167,0.31106953094244905,0.3405360532182948,0.2904177700549784,3.266776354095753,4.128841600770103,4.053494783339321,1.1336427757103802,1.7915380632818017,4.713068825243197,5.489455554785779,1.5452725474152094,2.817074812124081,31.500002,0.0,3.8362299492465293,0.31468054583760285,1.4991255076056578,10059.312482389407,13325.725556494786,14064.243448858835,15379.881656804733
