file,group,start,end,th_mean,th_std,speed,voltage,sp_max,acc_max,current,rpm_mean,rpm_min,motor_top_pct,motor_bottom_pct,shake_err_roll,shake_err_pitch,shake_err_yaw,shake_gyro_roll,shake_gyro_pitch,shake_gyro_yaw,shake_sp_roll,shake_sp_pitch,shake_sp_yaw,high_gyro_roll,high_gyro_pitch,high_gyro_yaw,high_raw_roll,high_raw_pitch,high_raw_yaw,high_D_roll,high_D_pitch,D_roll,D_pitch,shake_combined,shake_peak,shake_peak_t,shake_time_gt8,peak,score
LOG00001,Default,199.419658,199.81965799999998,32.87802469135803,5.659366631174994,21.770098153937187,22.31518518518519,51.0,2.747204616937218,7.265802469135801,14383.835978835978,9142.857142857143,0.0,0.0,7.4270120838405616,8.25464273301757,1.2423272716803484,7.982255297928984,8.154472744312669,1.2092239723870792,2.0174947356720123,0.440447366173571,0.15997601475789683,0.7738910132327035,1.2144887359269037,0.5756834375941053,4.19468042328519,7.718857674255784,5.388046755768316,3.9329175306066233,7.076603600678922,19.835994219263792,19.11214467489387,7.8517397799237285,11.435243082954793,199.619658,0.47160493827160493,199.619658,11.435243082954793
LOG00001,Default,93.644825,94.044825,30.88074074074074,4.172458131450879,20.797055122163627,23.49318518518519,80.0,2.52181364076979,6.657679012345678,14226.913580246914,10042.857142857143,0.0,0.0,8.73840417064374,6.7875809701202,2.511883624741719,8.816449125432149,6.6869545392118175,2.5118833028302747,0.9364991432140662,1.069714549859498,6.302376754041252e-06,0.8691653507994055,0.8399733987201845,0.5663254610198463,5.559796815119657,5.8135235611755265,6.469621366192724,4.469785481412903,4.578055524187242,22.003142312063936,17.924602032533144,7.824032300401814,11.120762062976377,93.844825,0.6617283950617284,93.844825,11.120762062976377
LOG00001,Default,48.284504,48.684504000000004,35.273086419753085,7.428150766331176,28.583167329005935,23.730049382716047,107.0,3.5713308872760225,8.75948148148148,15701.728395061727,11771.42857142857,0.0,0.0,5.369748137790071,7.389295891736836,1.442582669577944,5.320820045232506,7.312804158124727,1.4678389742488855,0.3310123505408838,0.5313792109791264,0.3762878552216567,0.7517302298323056,0.8275179076851501,0.49335556642403144,4.4026691586121975,5.6160244424462356,8.521636549586947,3.8180667516120916,4.639537668825132,12.78318726074252,16.894005073025383,6.458942980044754,9.484417187817828,48.484504,0.37530864197530867,48.484504,9.484417187817828
LOG00001,Default,35.973167999999994,36.373168,25.215802469135802,0.7460825496271181,40.74771967959497,24.229999999999993,94.0,1.8230322955561893,5.3880740740740745,13029.955908289241,6600.0,0.0,0.0,5.652670280702922,1.4826391993910786,0.8572057523316818,6.006208277851417,1.4074394637253986,0.8294377492666042,1.9423620309529903,0.3366757687865285,0.4002212208734794,0.43527536056622496,0.7433051500980781,0.4059737749192937,4.846365208940921,9.653551197656842,10.347458991851843,1.657604131654297,3.344782159378084,11.534489344762708,5.354587279919117,4.132245170480153,8.930643615560488,36.173168,0.3160493827160494,36.173168,8.930643615560488
LOG00001,Default,72.827727,73.227727,36.1520987654321,18.64366775736565,46.61123456904864,23.19916049382716,108.0,4.066236802087633,9.275975308641975,15630.35273368607,8885.714285714286,0.0,0.0,3.2298032055107684,5.638458760926844,0.9820489279565393,3.3528713285435594,7.446935537281444,0.967898545131403,1.9472533111789168,4.879841192877781,0.2802099745002061,0.4956831739734135,0.8268494412791187,0.5267181701683709,4.289304866464826,7.495686539125074,5.631589270552099,1.9576604282466818,4.31103636612191,8.639701640939023,17.160103024238204,4.594771264437454,8.477241666377065,73.027727,0.23950617283950618,73.027727,8.477241666377065
LOG00001,Default,99.934029,100.334029,45.884938271604945,13.422886124443203,31.168944460070158,22.837481481481483,74.0,5.335244755158158,13.11943209876543,17974.929453262786,11400.0,0.0,0.0,5.690200537692202,5.605396619467588,1.4321192717332665,5.6916961621960445,5.412902366272914,1.4321592589568157,0.06905460289505705,0.5091590312975818,0.5640341296520356,0.649345804111403,0.979082094301446,0.5248164161137668,3.234417482146059,6.814278260822101,7.5585339403317775,3.0897263829197743,5.525045780404285,10.82041965366785,13.833400267575682,5.647957746862633,8.40353476768813,100.134029,0.17530864197530865,100.134029,8.40353476768813
LOG00001,Default,214.416906,214.816906,31.190123456790122,4.658278305863861,41.618235975271524,22.33283950617284,110.0,1.928163923121076,6.2284197530864205,14136.499118165784,11400.0,0.0,0.0,5.289808027588345,2.905563319613046,0.8777431706036027,6.0248847499158895,3.6524418632503055,1.089520613990837,3.180257653060037,2.2703349407941884,1.087293947231367,0.3276791640746041,0.39608716614089645,0.31706369613908014,6.676914843184403,6.230715992593489,7.401981224519216,1.18727883414957,1.8838054208314252,15.671157748717393,10.531199971489771,4.2675735010084415,8.340338804161703,214.616906,0.24938271604938272,214.616906,8.340338804161703
LOG00001,Default,74.81956,75.21956,30.11481481481481,1.661570810498018,70.72763138787386,23.27303703703703,123.0,2.852760084366235,6.543012345679013,14089.435626102291,8000.0,0.0,0.0,5.428542721028996,3.786739991568393,1.7616323871576114,5.4705465187474385,3.8654407754288633,1.5673723564116637,0.7700121342855925,0.5730174832387873,0.4877965658079151,0.6042229702836754,0.8325816020127172,0.5162295346408405,3.892519087551169,6.129022434694188,10.252564784207854,2.7324468071551906,4.6419167760470765,12.294935221413954,10.958845573156704,4.680196354736641,7.638654610150391,75.01956,0.0,75.01956,7.638654610150391
LOG00001,Default,89.87328099999999,90.273281,41.062469135802466,5.5601380058510355,33.9420536237841,23.274691358024686,143.0,3.7854629565557674,9.96664197530864,17600.95238095238,12000.0,0.0,0.0,5.20626152784024,3.226873478070767,1.5335862117133594,5.176791934804918,3.392489510060778,1.5354102702035064,1.0552550299811125,1.2013357849368502,0.28723988821430396,0.769282458371936,0.8871719887393379,0.6061725817669229,3.3342964264396096,4.1985859834003625,6.471394632556788,3.843628417795896,5.12165798409391,12.732383133055398,14.509851910654906,4.33115870984578,7.201478691557639,90.073281,0.0,90.073281,7.201478691557639
LOG00001,Default,38.190003999999995,38.590004,29.85925925925926,14.187723590691744,33.46706802842028,24.22644444444445,75.0,3.171458325007138,7.218666666666666,14560.0,6100.0,0.0,0.0,4.892691993993251,3.2928280443839983,0.8988146326124397,5.645357473048629,4.144907649542045,1.1459586957760983,2.16877084324364,1.9614527739582317,0.7637489305072716,0.42486749525132256,0.733007741262078,0.41756556793359806,2.851498706744536,5.438976919678585,5.32656314029782,1.8589754297744934,3.656442681061536,11.712291738928712,10.862212220399105,4.170200923095157,7.107091549150468,38.390004,0.0,38.390004,7.107091549150468
LOG00001,Default,32.171820999999994,32.571821,17.651604938271603,4.5767505473120655,25.06973600910709,24.204024691358025,135.0,1.5972769363909596,3.345061728395062,10112.336860670193,6100.0,0.0,0.0,4.953410701577535,2.391108217433465,0.7706694490854609,4.050163757466741,2.2097721117773044,1.0205188429518077,2.9889749519194218,0.8021847931595015,0.8664211202748856,0.3949980947355479,0.6420896529062523,0.33223795460454264,3.2596304191164496,5.698471838496277,3.977523558189779,1.6400220077295713,3.431429361996079,7.963962038961806,7.788246922347595,3.8893235971040445,7.049503964328749,32.371821,0.0,32.371821,7.049503964328749
