elapsed_s,time,rcCommand[3],setpoint[0],setpoint[1],setpoint[2],gyroADC[0],gyroADC[1],gyroADC[2],gyroUnfilt[0],gyroUnfilt[1],gyroUnfilt[2],accSmooth[0],accSmooth[1],accSmooth[2],motor[0],motor[1],motor[2],motor[3],eRPM[0],eRPM[1],eRPM[2],eRPM[3],vbatLatest,amperageLatest
241.999782,295096341,1331,8,1,0,6,0,1,7,-5,5,-435,-44,3837,753,792,720,838,1049,1091,1014,1103,2196,592
242.000769,295097328,1331,8,1,0,6,1,1,8,3,2,-513,-48,3801,748,797,716,844,1053,1068,1003,1091,2196,592
242.001755,295098314,1331,8,1,0,7,1,1,8,7,-6,-513,-48,3801,751,811,703,841,1049,1068,993,1115,2196,592
242.002742,295099301,1331,8,1,0,7,1,0,6,0,-1,-529,-40,3771,760,812,704,832,1031,1064,993,1099,2196,592
242.003728,295100287,1331,8,1,0,7,1,1,6,-8,7,-439,-55,3789,768,802,715,825,1042,1064,997,1091,2328,592
242.004715,295101274,1331,8,1,0,7,1,0,11,5,1,-454,-58,3780,768,794,723,825,1034,1060,990,1111,2328,592
242.005745,295102304,1329,8,1,0,8,2,0,7,9,-5,-530,-44,3724,756,798,710,828,1031,1060,987,1087,2328,592
242.006688,295103247,1326,8,1,0,7,2,0,7,0,-1,-519,-42,3702,743,793,700,825,1049,1075,990,1099,2328,592
242.007675,295104234,1323,8,1,0,7,1,0,7,-8,6,-425,-36,3716,738,772,705,814,1020,1075,984,1083,2328,592
242.008661,295105220,1320,8,1,0,8,1,0,10,1,1,-445,-43,3689,736,769,693,801,1024,1064,974,1103,2328,592
242.009648,295106207,1318,9,2,0,8,1,0,8,11,-6,-544,-24,3628,733,760,691,794,1031,1056,984,1083,2328,592
242.010634,295107193,1316,9,2,0,8,1,0,9,3,0,-518,-24,3617,733,760,683,786,1020,1068,984,1071,2328,625
242.011621,295108180,1314,9,2,0,9,2,0,7,-11,7,-441,-18,3634,734,769,668,778,1017,1060,980,1087,2328,625
242.012607,295109166,1312,9,2,0,9,1,0,13,0,-1,-473,-17,3606,734,753,674,769,1014,1060,987,1075,2328,625
242.013594,295110153,1309,9,2,0,9,1,0,11,11,-6,-531,-16,3566,732,742,673,760,1010,1060,980,1083,2328,625
242.014581,295111140,1307,9,2,0,9,1,0,8,4,2,-468,-35,3567,727,738,667,755,1010,1064,971,1075,2328,625
242.015567,295112126,1305,9,2,0,10,1,0,9,-10,6,-394,-55,3575,719,735,661,753,1000,1064,958,1075,2328,625
242.016554,295113113,1303,9,2,0,10,1,0,12,-2,-2,-394,-55,3575,713,744,647,754,1010,1042,968,1083,2328,625
242.01754,295114099,1302,9,2,0,10,1,0,12,10,-7,-449,-41,3530,709,738,650,754,1010,1064,955,1060,2328,625
242.018527,295115086,1301,9,2,0,10,1,0,7,5,2,-513,-32,3489,707,726,657,750,1000,1042,952,1068,2328,625
242.019514,295116073,1299,9,2,0,10,1,-1,8,-9,6,-431,-61,3472,700,721,654,746,1003,1042,965,1060,2328,625
242.0205,295117059,1296,9,2,0,10,1,0,14,-4,-4,-375,-83,3432,695,717,649,741,1007,1024,946,1064,2328,625
242.021487,295118046,1294,9,2,0,10,1,0,12,7,-7,-442,-49,3358,692,719,639,736,1007,1045,938,1064,2328,625
242.022473,295119032,1293,9,2,0,10,1,-1,6,5,3,-517,-29,3313,688,719,634,735,1000,1042,949,1060,2328,625
242.023462,295120021,1292,9,2,0,10,1,-1,9,-6,6,-451,-84,3304,687,715,635,731,1000,1031,949,1053,2211,625
242.024446,295121005,1291,9,2,0,10,1,0,11,-7,-2,-459,-104,3267,688,707,641,728,990,1024,935,1045,2211,625
242.025433,295121992,1289,9,2,0,10,0,0,9,3,-9,-567,-87,3218,681,691,650,730,977,1020,932,1056,2211,625
242.026419,295122978,1287,10,2,0,10,0,0,13,8,3,-567,-87,3218,674,680,652,727,984,1010,935,1038,2211,625
242.027406,295123965,1284,10,2,0,10,0,0,7,-2,6,-553,-12,3229,668,677,643,724,974,1014,923,1042,2211,625
242.028392,295124951,1282,11,3,0,10,0,0,8,-7,0,-429,-65,3273,658,670,641,724,987,1007,917,1027,2211,625
242.029379,295125938,1280,11,3,0,10,0,0,10,1,-11,-412,-84,3254,652,661,643,722,968,1010,935,1038,2211,625
242.030366,295126925,1279,12,3,0,10,0,0,15,8,0,-499,-72,3223,646,658,641,724,974,1010,920,1031,2211,365
242.031352,295127911,1278,12,3,0,9,1,-1,6,4,7,-475,-26,3214,640,656,641,727,962,993,917,1042,2211,365
242.032339,295128898,1276,12,3,0,10,1,-1,9,-6,1,-372,-67,3218,640,653,639,720,971,987,909,1017,2211,365
242.033325,295129884,1274,12,4,0,10,1,-1,9,-2,-11,-387,-66,3145,642,652,633,709,962,980,906,1020,2211,365
242.034312,295130871,1272,12,4,0,10,1,-1,13,6,-4,-486,-54,3091,644,645,632,698,962,990,909,1024,2211,365
242.035299,295131858,1270,12,5,0,10,1,-1,10,5,5,-468,6,3082,649,641,630,686,958,974,901,1014,2211,365
242.036285,295132844,1269,13,5,0,10,0,-2,11,-4,3,-381,-30,3079,653,637,631,675,952,980,901,1007,2211,365
242.037272,295133831,1268,13,5,0,11,0,-2,8,-1,-7,-411,-37,2985,658,638,629,667,949,977,909,1010,2211,365
242.038258,295134817,1267,13,5,0,11,1,-1,12,3,-7,-487,-24,2918,659,643,622,663,940,962,906,1010,2211,365
242.039245,295135804,1266,13,6,0,11,1,-1,16,5,3,-487,-24,2918,656,636,624,661,952,968,893,1000,2211,365
242.040231,295136790,1264,13,7,0,12,1,-1,15,0,5,-454,28,2912,655,630,623,655,935,952,904,990,2211,365
242.041218,295137777,1262,14,7,0,12,2,-1,10,-3,-1,-375,-6,2922,653,629,616,650,932,943,893,1000,2211,365
242.042204,295138763,1261,14,8,0,13,2,-1,10,4,-8,-399,-35,2842,654,629,612,643,929,949,893,980,2211,365
242.043191,295139750,1260,14,8,0,13,3,-1,17,9,0,-462,-42,2776,655,631,606,639,935,938,893,984,2211,365
242.044178,295140737,1259,14,9,0,14,3,-1,18,4,3,-420,29,2764,650,634,599,643,926,935,893,974,2215,365
242.045164,295141723,1257,14,9,0,14,4,-1,15,0,3,-364,14,2792,644,631,599,644,926,929,882,958,2215,365
242.046151,295142710,1256,15,10,0,14,5,-1,9,7,-6,-391,-27,2724,635,623,598,646,909,920,877,968,2215,365
242.047137,295143696,1254,15,10,0,14,5,-1,11,9,-1,-454,-54,2644,630,616,597,643,909,923,885,952,2215,365
242.048124,295144683,1252,15,11,0,14,5,-1,19,9,-1,-437,3,2619,628,605,600,639,912,915,880,958,2215,365
242.04911,295145669,1250,15,12,0,14,6,0,22,3,3,-361,23,2658,626,605,594,636,906,909,870,949,2215,365
242.050097,295146656,1249,15,12,0,15,7,0,12,5,-1,-352,9,2628,625,609,586,634,909,901,870,943,2215,365
242.051084,295147643,1248,16,12,0,15,7,-1,9,13,-4,-407,-57,2551,624,611,582,633,906,906,865,935,2215,192
242.05207,295148629,1247,16,13,0,16,8,-1,14,16,1,-414,-36,2523,616,616,572,635,909,898,870,946,2215,192
242.053057,295149616,1245,16,13,0,16,9,-1,21,9,-1,-343,36,2556,605,616,563,637,906,906,855,935,2215,192
242.054043,295150602,1243,16,14,0,16,10,-1,22,5,2,-315,38,2564,596,612,558,637,896,893,862,926,2215,192
242.05503,295151589,1241,16,15,0,16,11,0,9,15,-3,-315,38,2564,586,608,554,639,896,904,850,923,2215,192
242.056017,295152576,1239,16,15,0,16,12,-1,8,20,0,-398,-54,2478,581,604,552,639,901,888,847,926,2215,192
242.057003,295153562,1238,16,15,0,16,13,-1,17,17,0,-445,-78,2418,580,602,551,637,898,888,845,917,2215,192
242.05799,295154549,1237,16,16,0,16,14,-1,26,10,-2,-413,-36,2421,579,604,548,636,893,885,847,912,2215,192
242.058976,295155535,1237,16,16,0,16,15,-1,22,11,-1,-423,-54,2396,577,611,541,638,877,877,838,909,2215,192
242.059963,295156522,1237,16,16,0,16,16,-1,9,24,-2,-520,-152,2297,573,621,532,641,877,882,833,912,2215,192
242.060949,295157508,1236,16,16,0,17,16,-1,10,26,2,-560,-169,2243,574,630,525,641,882,882,826,909,2215,192
242.061936,295158495,1236,16,16,0,17,17,-1,21,19,-2,-492,-86,2254,575,638,518,641,872,865,836,909,2215,192
242.062923,295159482,1236,16,16,0,18,18,-1,27,12,-3,-421,-4,2272,571,646,512,646,865,865,826,906,2215,192
242.063911,295160470,1236,16,16,0,18,20,-1,21,17,-3,-421,-4,2272,564,651,509,654,867,857,829,904,2256,192
242.064896,295161455,1236,16,16,0,18,20,-1,8,27,2,-466,-37,2215,561,647,512,656,855,862,817,898,2256,192
242.065882,295162441,1234,16,17,0,18,20,-1,9,27,4,-500,-116,2170,565,630,519,643,850,867,815,901,2256,192
242.066869,295163428,1231,16,18,0,18,20,-1,25,18,-4,-448,-51,2187,568,614,520,626,845,867,802,893,2256,192
242.067855,295164414,1228,17,20,0,18,21,-1,31,16,-5,-377,59,2219,567,607,511,613,840,870,804,885,2256,192
242.068842,295165401,1225,17,21,0,18,21,-1,19,18,-2,-357,68,2197,564,597,509,603,843,860,813,893,2256,192
242.069829,295166388,1223,17,21,0,18,22,0,9,29,6,-414,-63,2142,564,582,515,594,838,862,798,885,2256,192
242.070815,295167374,1221,17,22,0,19,22,0,10,29,4,-438,-79,2121,565,576,514,588,831,857,796,890,2256,335
242.071802,295168361,1219,17,23,0,19,23,0,27,22,-4,-400,33,2132,562,579,504,583,833,870,798,890,2256,335
242.072788,295169347,1217,17,23,0,19,23,0,32,18,-6,-361,102,2131,557,576,497,579,836,860,779,882,2256,335
242.073775,295170334,1215,17,24,0,19,23,0,18,19,-2,-365,13,2088,553,564,499,574,824,850,785,872,2256,335
242.074761,295171320,1213,18,25,0,19,24,0,6,27,7,-414,-116,2039,551,551,504,568,822,852,796,862,2256,335
242.075748,295172307,1212,18,26,0,19,24,0,11,30,5,-442,-86,2029,547,543,508,566,820,852,789,870,2256,335
242.076785,295173344,1210,18,26,0,19,24,0,28,28,-6,-442,-86,2029,544,542,506,565,820,840,769,862,2256,335
242.077721,295174280,1210,18,26,0,19,25,-1,32,20,-8,-394,-11,2045,544,541,505,563,809,840,773,870,2256,335
242.078707,295175266,1209,18,27,0,19,25,-1,18,19,-3,-356,-41,2018,546,535,510,557,813,838,759,857,2256,335
242.079694,295176253,1208,18,27,0,19,25,-1,5,26,7,-350,-194,1969,544,531,512,555,809,826,759,855,2256,335
242.080681,295177240,1206,18,28,0,19,26,-1,9,35,7,-430,-231,1929,536,536,503,560,806,826,748,852,2256,335
242.081667,295178226,1206,18,29,0,19,27,-1,27,35,-7,-470,-91,1949,528,540,496,565,804,813,758,833,2256,335
242.082654,295179213,1205,18,29,0,19,27,-1,32,23,-7,-412,-6,1969,528,536,498,564,800,813,754,843,2256,335
242.083641,295180200,1204,18,30,0,18,27,-1,18,19,-3,-372,-77,1909,530,525,507,562,809,813,744,833,2174,335
242.084627,295181186,1204,18,30,0,18,27,0,6,23,6,-427,-189,1832,530,523,508,561,802,809,748,831,2174,335
242.085614,295182173,1203,18,30,0,18,28,-1,12,38,8,-427,-189,1832,529,530,499,560,811,800,735,833,2174,335
242.0866,295183159,1202,19,31,0,19,29,-1,24,41,-6,-500,-87,1815,531,533,493,554,802,806,732,826,2174,335
242.087587,295184146,1201,19,32,0,18,29,-1,32,31,-7,-508,49,1853,533,521,501,547,796,813,752,826,2174,335
242.088573,295185132,1200,19,33,0,18,29,-1,16,20,-4,-412,92,1850,530,508,511,546,802,796,737,826,2174,335
242.08956,295186119,1199,19,34,0,18,30,-1,6,21,6,-356,-37,1746,524,510,506,549,796,796,735,813,2174,335
242.090547,295187106,1198,19,34,0,19,31,-1,11,36,5,-396,-101,1648,527,517,497,545,800,796,726,813,2174,197
242.091533,295188092,1198,19,34,0,19,31,-1,25,44,-4,-448,0,1672,533,511,502,538,796,798,730,806,2174,197
242.092519,295189078,1197,19,35,0,18,31,-1,29,40,-7,-449,59,1740,530,501,509,539,767,798,721,806,2174,197
242.093506,295190065,1196,19,36,0,18,32,-1,18,27,-2,-352,9,1744,516,501,506,548,777,773,737,811,2174,197
242.094493,295191052,1195,19,36,0,18,34,-1,9,21,3,-269,-129,1659,508,513,491,552,771,781,723,806,2174,197
242.095479,295192038,1194,20,37,0,19,34,-1,12,30,5,-283,-97,1596,513,522,480,543,767,759,732,806,2174,197
242.096466,295193025,1193,20,37,0,19,34,-1,26,43,-7,-362,-3,1646,524,520,481,529,779,769,719,798,2174,197
242.097452,295194011,1193,20,38,0,19,34,-1,26,48,-4,-362,-3,1646,522,509,493,529,744,758,713,798,2174,197
242.098439,295194998,1192,20,38,0,18,35,-1,18,38,-3,-395,16,1715,510,504,497,539,756,744,714,798,2174,197
242.099426,295195985,1192,20,39,0,19,36,-1,11,28,5,-326,-63,1701,505,509,490,543,756,754,718,806,2174,197
242.100412,295196971,1191,20,40,0,19,37,-1,17,28,2,-233,-138,1588,511,514,482,535,750,754,711,798,2174,197
242.101399,295197958,1191,20,41,0,20,37,-1,26,40,-5,-229,-76,1510,521,517,478,523,746,756,716,798,2174,197
242.102385,295198944,1190,20,42,0,20,38,-1,29,52,-4,-312,-29,1562,519,512,481,524,748,750,703,813,2174,197
242.103374,295199933,1190,20,42,0,19,39,0,18,50,0,-381,-39,1659,511,503,489,534,754,752,708,796,2174,197
242.104358,295200917,1189,20,42,0,20,39,0,13,38,5,-341,-125,1687,511,500,489,534,761,739,698,796,2227,197
242.105345,295201904,1189,21,43,0,21,40,-1,18,29,1,-258,-117,1567,520,511,479,524,750,743,703,789,2227,197
242.106332,295202891,1189,21,43,0,21,40,-1,28,36,-4,-241,-55,1468,523,518,472,518,732,733,704,787,2227,197
242.107318,295203877,1188,21,44,0,21,41,-1,27,46,-7,-309,-25,1480,515,515,474,526,739,759,693,767,2227,197
242.108305,295204864,1188,21,45,0,20,41,0,18,55,2,-415,-94,1600,502,505,481,540,735,735,706,759,2227,197
242.109291,295205850,1188,21,45,0,20,42,0,12,49,5,-440,-146,1666,499,505,478,545,733,739,704,769,2227,197
242.110278,295206837,1187,21,45,0,21,43,-1,20,41,4,-366,-103,1579,503,516,468,540,739,726,704,773,2227,197
242.111264,295207823,1187,21,45,0,22,43,-1,28,34,-3,-295,-24,1440,505,525,460,537,739,728,693,761,2227,172
242.112251,295208810,1187,21,46,0,21,44,0,28,41,-5,-339,-22,1378,497,518,465,543,714,746,698,763,2227,172
242.113237,295209796,1186,21,46,0,20,44,1,18,50,-1,-432,-107,1473,488,504,475,552,728,719,679,763,2227,172
242.114224,295210783,1186,21,47,0,21,45,1,14,57,6,-432,-107,1473,489,507,467,553,728,732,699,767,2227,172
242.115211,295211770,1185,21,47,0,22,46,0,19,52,2,-458,-114,1552,495,523,449,544,718,723,682,765,2227,172
242.116197,295212756,1185,21,47,0,22,47,0,29,43,-1,-393,-40,1495,499,534,439,538,728,721,698,765,2227,172
242.117186,295213745,1185,21,48,0,22,47,0,28,40,-4,-316,51,1330,493,526,445,543,709,725,676,759,2227,172
242.11817,295214729,1184,21,48,0,21,47,1,20,43,-1,-326,27,1258,486,513,457,551,718,719,683,752,2227,172
242.119157,295215716,1184,21,48,0,21,48,1,14,53,4,-384,-64,1362,488,509,458,549,706,728,683,750,2227,172
242.120186,295216745,1184,21,48,0,22,48,0,19,58,2,-409,-45,1482,496,517,449,539,718,728,668,761,2227,172
242.12113,295217689,1183,21,49,0,23,48,0,29,56,-1,-389,9,1464,499,524,443,532,699,723,668,759,2227,172
242.122116,295218675,1183,21,49,0,22,49,0,27,47,-1,-338,78,1301,496,521,445,535,708,737,670,761,2227,172
242.123103,295219662,1183,21,49,0,22,49,0,23,42,-1,-330,-3,1190,490,512,451,541,708,725,673,739,2227,172
242.12409,295220649,1182,21,49,0,22,49,0,16,43,2,-356,-72,1224,490,510,453,541,703,718,676,743,2244,172
242.125076,295221635,1182,21,49,0,23,49,0,22,53,-2,-392,-86,1357,495,513,448,532,709,708,652,752,2244,172
242.126063,295222622,1181,21,50,0,23,50,-1,25,57,-3,-386,-19,1380,503,515,442,518,701,719,662,756,2244,172
242.127049,295223608,1179,21,50,0,23,50,-1,30,58,-3,-354,-30,1274,499,510,442,514,704,719,659,756,2244,172
242.128036,295224595,1178,21,51,0,23,50,0,21,50,3,-347,-46,1134,492,503,444,516,709,708,665,756,2244,172
242.129022,295225581,1177,21,51,0,23,50,0,21,43,3,-349,-91,1145,488,496,446,516,693,703,658,754,2244,172
242.130012,295226571,1177,21,51,0,23,50,-1,19,42,-1,-349,-91,1145,490,494,446,510,708,726,642,728,2244,172
242.130996,295227555,1176,21,51,0,23,50,-1,28,52,-6,-350,-67,1260,498,492,446,500,698,704,655,746,2244,257
242.131982,295228541,1175,21,52,0,23,50,-1,24,58,-4,-340,-33,1339,498,488,446,493,708,708,644,739,2244,257
242.132969,295229528,1173,21,52,0,23,51,-1,24,61,0,-329,-45,1285,492,481,447,492,696,703,654,739,2244,257
242.133955,295230514,1172,21,53,0,23,51,-1,19,53,6,-336,-60,1197,484,474,446,493,709,708,642,741,2244,257
242.134942,295231501,1171,21,53,0,23,52,-1,24,45,-1,-351,-59,1203,479,472,442,492,693,703,645,743,2244,257
242.135928,295232487,1169,21,54,0,23,52,-1,25,44,-3,-354,-22,1287,479,474,437,487,694,706,648,732,2244,257
242.136915,295233474,1169,21,54,0,23,52,-1,24,50,-8,-331,-12,1361,481,477,433,480,685,686,637,733,2244,257
242.137902,295234461,1168,21,54,0,23,52,-1,22,59,0,-337,-18,1322,482,474,435,476,682,694,644,723,2244,257
242.138888,295235447,1167,21,55,0,23,52,-1,20,63,0,-366,-64,1245,478,462,442,477,696,708,644,725,2244,257
242.139875,295236434,1166,21,55,0,23,52,-1,24,58,5,-383,-32,1220,472,454,443,478,688,693,638,726,2244,257
242.140861,295237420,1164,21,55,0,23,53,-1,25,48,-3,-389,-2,1266,470,459,432,474,706,696,645,726,2244,257
242.141848,295238407,1163,21,56,0,23,53,-1,25,45,-1,-357,-1,1301,469,463,423,470,696,679,641,719,2244,257
242.142835,295239394,1162,21,56,0,23,54,-1,19,50,-5,-331,-34,1264,466,464,419,468,677,674,637,723,2244,257
242.143821,295240380,1161,21,56,0,23,54,-1,22,61,1,-337,-24,1194,460,461,420,472,691,693,642,714,2228,257
242.144808,295241367,1161,22,57,0,22,55,0,23,65,-2,-368,-32,1178,454,452,425,478,674,679,638,718,2228,257
242.145794,295242353,1159,22,57,0,22,55,0,26,61,2,-368,-32,1178,454,446,424,472,683,683,630,703,2228,257
242.146781,295243340,1158,22,58,0,23,55,-1,24,53,-2,-372,-17,1217,462,443,421,456,683,673,632,699,2228,257
242.147767,295244326,1156,22,59,0,23,56,-1,20,48,3,-366,-48,1234,466,437,420,444,685,674,634,699,2228,257
242.148755,295245314,1155,22,60,0,22,56,-1,20,53,-3,-333,-49,1181,459,428,423,445,683,674,632,706,2228,257
242.149741,295246300,1153,22,60,0,22,57,0,22,60,-1,-342,-40,1110,449,417,428,453,674,658,625,703,2228,257
242.150727,295247286,1153,22,61,0,22,57,0,25,66,-6,-367,-24,1108,449,410,431,451,674,671,628,686,2228,257
242.151714,295248273,1152,22,61,0,22,57,-1,23,62,1,-377,-40,1164,461,408,431,436,674,652,616,674,2228,105
242.1527,295249259,1151,22,62,0,23,58,-1,19,57,2,-385,-64,1194,470,407,429,421,658,659,626,690,2228,105
242.153687,295250246,1150,22,63,0,22,58,-1,21,54,4,-350,-48,1143,469,402,430,417,665,652,621,683,2228,105
242.154673,295251232,1149,22,64,0,22,59,0,21,57,-3,-353,-4,1069,458,395,433,426,661,658,620,685,2228,105
242.15566,295252219,1148,22,65,0,21,59,0,26,63,-2,-362,35,1051,455,386,438,428,674,648,625,671,2228,105
242.156647,295253206,1147,22,66,0,22,59,0,19,63,-6,-381,-1,1102,463,382,440,418,664,645,617,674,2228,105
242.157633,295254192,1147,22,66,0,22,60,-1,22,67,2,-348,-61,1142,469,387,436,411,661,637,622,656,2228,105
242.158619,295255178,1147,22,66,0,22,61,-1,16,61,1,-347,-69,1111,466,397,427,414,658,640,619,655,2228,105
242.159606,295256165,1146,22,67,0,22,62,-1,27,65,3,-347,-69,1111,451,406,419,429,656,634,610,662,2228,105
242.160593,295257152,1146,22,67,0,21,63,0,21,62,-2,-334,-20,1042,439,409,416,442,661,625,619,648,2228,105
242.161579,295258138,1146,22,67,0,21,63,0,24,67,-2,-358,30,1019,440,408,417,443,649,626,622,652,2228,105
242.162566,295259125,1146,22,67,0,22,64,-1,18,65,-2,-350,-18,1062,445,408,418,438,661,612,611,655,2228,105
242.163553,295260112,1146,22,67,0,22,64,-1,18,69,-3,-351,-29,1088,445,416,413,439,645,621,615,637,2228,105
242.164539,295261098,1146,22,67,0,21,66,-1,23,69,1,-322,3,1052,431,429,400,452,655,612,621,644,2242,105
242.165526,295262085,1145,22,68,0,21,68,-1,22,69,-2,-340,49,985,417,434,391,462,658,625,619,652,2242,105
242.166512,295263071,1143,21,69,0,21,68,0,26,71,4,-346,55,964,415,431,386,457,637,611,613,642,2242,105
242.1675,295264059,1142,21,70,0,21,68,-1,17,68,-2,-366,64,993,424,417,392,440,655,613,609,656,2242,105
242.168489,295265048,1140,21,72,0,21,69,-1,21,73,1,-341,41,1015,430,406,395,426,652,622,607,647,2242,105
242.169472,295266031,1139,20,73,0,21,70,-1,18,71,-4,-339,72,978,426,404,392,425,644,613,604,648,2242,105
242.170466,295267025,1138,20,74,0,21,71,-1,25,75,-3,-339,72,978,415,411,381,432,641,607,604,641,2242,105
242.171445,295268004,1137,20,74,0,21,72,0,21,73,0,-318,108,935,411,416,373,434,638,611,607,637,2242,175
242.172431,295268990,1137,20,75,0,21,72,0,21,73,2,-333,112,944,419,418,370,426,628,613,593,638,2242,175
242.173418,295269977,1137,19,76,0,21,73,-1,21,76,3,-332,108,989,426,414,374,418,638,604,589,634,2242,175
242.174405,295270964,1136,19,76,0,21,73,-1,20,77,-1,-332,144,1014,421,415,373,423,630,611,589,630,2242,175
242.175391,295271950,1136,19,77,0,21,75,0,22,79,-3,-323,143,977,410,428,361,435,634,600,592,626,2242,175
242.176378,295272937,1136,19,77,0,21,76,0,20,77,-1,-340,122,919,404,438,351,443,634,598,593,630,2242,175
242.177364,295273923,1136,19,77,0,21,76,0,19,74,-2,-325,75,898,408,440,350,440,626,602,577,629,2242,175
242.178351,295274910,1136,18,77,0,21,76,0,20,77,3,-321,49,922,417,438,354,434,615,601,587,629,2242,175
242.179338,295275897,1137,18,77,0,21,77,0,22,77,1,-307,75,938,417,439,358,438,626,604,579,630,2242,175
242.180324,295276883,1138,18,77,0,20,78,0,23,85,1,-309,63,907,404,452,351,456,622,593,577,626,2242,175
242.181311,295277870,1139,18,77,0,20,79,0,21,84,0,-328,63,865,394,464,343,472,616,598,575,622,2242,175
242.182297,295278856,1139,18,77,0,20,80,0,17,81,-3,-328,63,865,393,476,335,478,611,601,568,636,2242,175
242.183284,295279843,1140,17,77,0,21,80,0,19,78,3,-343,-1,842,401,477,336,472,615,593,560,626,2242,175
242.18427,295280829,1140,17,76,0,20,80,0,17,73,-6,-326,8,852,406,474,342,470,606,601,562,630,2263,175
242.185257,295281816,1141,17,76,0,20,81,0,23,82,4,-315,-16,857,402,477,344,479,607,598,554,630,2263,175
242.186244,295282803,1143,17,76,0,20,81,0,20,83,-2,-294,6,851,400,484,345,490,609,604,549,632,2263,175
242.18723,295283789,1144,16,75,0,19,82,0,20,90,3,-300,-13,835,398,495,342,499,605,604,554,634,2263,175
242.188217,295284776,1146,16,75,0,19,82,0,18,87,1,-320,-41,846,404,505,339,500,607,622,542,626,2263,175
242.189203,295285762,1147,16,74,0,19,82,0,16,80,-5,-329,-47,858,407,511,338,501,599,637,547,642,2263,175
242.19019,295286749,1147,15,74,0,19,82,0,20,78,4,-335,-72,854,405,511,342,507,592,619,536,628,2263,175
242.191176,295287735,1148,15,74,0,19,83,0,16,74,-7,-300,-37,820,406,513,343,510,593,622,538,642,2263,27
242.192163,295288722,1150,15,73,0,18,82,0,20,83,5,-283,-86,795,409,521,342,515,593,621,536,638,2263,27
242.19315,295289709,1152,14,72,0,19,82,0,18,85,-2,-266,-35,820,417,538,338,520,586,642,536,641,2263,27
242.194136,295290695,1155,14,71,0,18,82,-1,18,89,0,-274,-52,854,418,556,333,530,587,638,532,640,2263,27
242.195123,295291682,1157,13,70,0,18,82,0,18,87,0,-299,-58,867,411,568,333,548,596,640,528,636,2263,27
242.196109,295292668,1159,13,69,0,17,82,0,15,80,-5,-298,-62,830,401,579,330,566,588,624,532,641,2263,27
242.197103,295293662,1160,13,68,0,17,82,-1,15,76,3,-307,-85,786,395,588,328,577,588,655,526,670,2263,27
242.198082,295294641,1161,13,68,0,17,82,0,17,75,-2,-307,-85,786,398,594,325,577,586,647,515,670,2263,27
242.199069,295295628,1162,12,67,0,17,81,-1,16,77,-1,-282,-51,783,405,591,330,571,589,659,526,665,2263,27
242.200055,295296614,1162,12,67,0,16,80,-1,18,82,0,-263,-61,836,413,580,342,564,584,649,515,667,2263,27
242.201042,295297601,1163,12,67,0,16,80,-1,14,86,-3,-266,-29,870,414,568,353,563,589,652,519,686,2263,27
242.202029,295298588,1163,12,67,0,15,79,-1,13,81,-1,-250,-31,880,415,555,366,560,588,652,515,656,2263,27
242.203015,295299574,1163,12,67,0,15,79,-1,14,78,1,-261,-42,861,418,556,366,556,588,665,510,674,2263,27
242.204002,295300561,1163,12,67,0,15,78,-2,12,70,-5,-257,16,851,418,553,369,554,579,679,505,693,2263,27
242.204988,295301547,1166,12,65,0,14,78,-1,17,70,6,-263,-43,882,422,568,372,566,586,674,515,667,2290,27
242.205975,295302534,1173,12,61,0,14,77,-1,10,75,-4,-254,18,901,425,598,376,600,573,670,514,677,2290,27
242.206961,295303520,1181,11,56,0,13,76,0,16,75,4,-245,-62,931,433,627,388,635,579,698,515,679,2290,27
242.207948,295304507,1189,11,51,0,13,75,0,8,79,-3,-260,12,912,442,659,393,666,588,686,521,713,2290,27
242.208934,295305493,1195,10,48,0,13,74,-1,14,76,0,-257,-40,934,450,682,400,689,586,693,510,682,2290,27
242.209923,295306482,1200,10,45,0,12,73,0,10,68,-1,-249,-5,959,450,701,403,710,586,693,515,688,2290,27
242.210908,295307467,1204,10,42,0,11,72,-1,10,70,-3,-270,-63,975,439,717,403,737,595,718,517,698,2290,27
242.211894,295308453,1209,9,39,0,11,72,0,13,63,4,-247,-34,985,429,753,392,772,593,701,514,716,2290,517
242.212881,295309440,1216,9,35,0,11,71,-1,9,70,-4,-247,-34,985,416,800,378,818,589,744,521,737,2290,517
242.213867,295310426,1223,9,30,0,11,70,0,12,69,5,-277,-78,970,410,848,363,857,599,779,526,741,2290,517
242.214854,295311413,1229,9,26,0,10,68,0,6,64,-4,-275,-76,1003,403,877,360,891,592,714,526,739,2290,517
242.21584,295312399,1234,9,23,0,10,67,0,7,62,3,-272,-68,1027,397,894,361,918,581,813,526,744,2290,517
242.216827,295313386,1238,9,21,0,9,65,0,10,60,0,-276,-119,1085,390,896,370,939,593,836,530,815,2290,517
242.217814,295314373,1241,9,19,0,9,63,1,7,58,-5,-239,-72,1099,392,908,366,947,581,800,519,820,2290,517
242.2188,295315359,1246,9,16,0,9,61,0,11,59,3,-276,-153,1110,406,923,375,956,584,800,528,845,2290,517
242.219787,295316346,1254,8,13,0,9,60,0,5,50,-2,-280,-106,1130,429,943,390,967,579,855,526,850,2290,517
242.220773,295317332,1262,8,9,0,8,57,0,7,47,6,-283,-112,1187,457,951,417,977,577,860,524,855,2290,517
242.22176,295318319,1269,8,6,0,8,54,1,8,41,4,-266,-68,1269,492,947,450,972,573,880,517,838,2290,517
